segment_id,audio_duration,num_inferences,num_gt_events,num_detected,seg_precision,seg_recall,seg_f1,seg_accuracy,seg_balanced_accuracy,seg_error_rate,seg_deletion_rate,seg_insertion_rate,evt_precision,evt_recall,evt_f1,evt_error_rate,evt_deletion_rate,evt_insertion_rate,throughput,cpu_mean,ram_mean_mb
uZuEn8mguGE_10000,10.0,33,1,2,1.0,0.9393939393939394,0.96875,0.9393939393939394,0.4696969696969697,0.06060606060606061,0.06060606060606061,0.0,0.5,1.0,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9318513176322213,35.307476635514014,1353.8651431074766
dIUthrXjhGM_30000,10.0,33,1,3,1.0,0.8484848484848485,0.9180327868852458,0.8484848484848485,0.42424242424242425,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,0.0,3.999999999999999,0.9999999999999998,2.9999999999999996,0.931875467588159,35.49532710280373,1360.7183849299065
XHD0sLHWEUU_30000,10.0,33,1,1,1.0,0.9090909090909091,0.9523809523809523,0.9696969696969697,0.9545454545454546,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,1.9999999999999996,0.9999999999999998,0.9999999999999998,0.9319049474754271,35.311214953271026,1369.048262266355
zculW9jrR2g_0,10.0,33,1,1,1.0,0.9696969696969697,0.9846153846153847,0.9696969696969697,0.48484848484848486,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9319058012498581,35.67383177570093,1373.4556804906542
z_sdhRMMvJA_20000,10.0,33,1,1,1.0,0.9696969696969697,0.9846153846153847,0.9696969696969697,0.48484848484848486,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9319010120381437,35.67102803738316,1377.7063741238317
m8t6gPBCxr8_20000,10.0,33,1,1,1.0,0.9696969696969697,0.9846153846153847,0.9696969696969697,0.48484848484848486,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9318703889150977,35.40186915887849,1382.635660046729
Y0RTSvdcDuE_10000,10.0,33,1,1,1.0,0.9696969696969697,0.9846153846153847,0.9696969696969697,0.48484848484848486,0.030303030303030304,0.030303030303030304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.931867475069573,35.48691588785045,1392.1573817172898
mbjOa_msQDw_50000,10.0,33,1,3,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,3.999999999999999,0.9999999999999998,2.9999999999999996,0.9318547457002121,35.49345794392522,1398.4321334696263
mgF-ieQ7rV4_30000,10.0,33,1,3,1.0,0.8181818181818182,0.9,0.8181818181818182,0.4090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.3333333333333333,1.0,0.5,1.9999999999999996,0.0,1.9999999999999996,0.9318567914604998,35.392523364485974,1402.8397707359813
8uBHEGhU5nU_10000,10.0,33,1,2,1.0,0.9393939393939394,0.96875,0.9393939393939394,0.4696969696969697,0.06060606060606061,0.06060606060606061,0.0,0.5,1.0,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9318609288527736,35.491588785046716,1411.0172313084113
GjKctchIsAg_10000,9.2719375,30,1,1,1.0,0.9,0.9473684210526316,0.9,0.45,0.1,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9459947156510177,35.39897959183673,1409.606146364796
