task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Run-74,2025-04-09T10:32:40,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.21451067924499512,1.5202447695954603e-06,7.105998424304004e-06,42.5,28.363387747479077,19.122615337371826,2.5376164250903537e-06,1.669168002000048e-06,1.1179961829196796e-06,5.324780610010136e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-75,2025-04-09T10:32:40,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.21120953559875488,1.5054994344463886e-06,7.131346757500311e-06,42.5,28.727215420040928,19.122615337371826,2.5003699792756028e-06,1.668612445999973e-06,1.1041514524055162e-06,5.273133877681051e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-76,2025-04-09T10:32:40,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.2026073932647705,1.4663523238850893e-06,7.238123245708287e-06,42.5,30.131496755083724,19.122615337371826,2.4126481678750887e-06,1.670001335999944e-06,1.0533684439086748e-06,5.1360179477837075e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-77,2025-04-09T10:32:41,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.19967007637023926,1.4487641763637389e-06,7.276129133433519e-06,42.5,30.485156688355385,19.122615337371826,2.362848321596782e-06,1.6702791139997647e-06,1.0412865989484503e-06,5.074414034545024e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-78,2025-04-09T10:32:41,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.22539472579956055,1.5757165383906038e-06,6.9926436159661505e-06,42.5,26.92731307813832,19.122615337371826,2.669292026095916e-06,1.6705568920004528e-06,1.1792260613407318e-06,5.5190749794371005e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-79,2025-04-09T10:32:41,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.21500754356384277,1.5234036687163382e-06,7.0881873138397775e-06,42.5,28.133511595550107,19.122615337371826,2.5472172432475487e-06,1.6638902199999847e-06,1.1247374471464372e-06,5.335844910394011e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-80,2025-04-09T10:32:41,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20429110527038574,1.4714376109929749e-06,7.20557781223858e-06,42.5,29.812127914170674,19.122615337371826,2.4167463183403105e-06,1.6719457819995565e-06,1.0651374779983229e-06,5.15382957833819e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-81,2025-04-09T10:32:41,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.19908833503723145,1.4527985582523599e-06,7.298007672392878e-06,42.5,30.3660855153845,19.122615337371826,2.373687591817643e-06,1.670279114000632e-06,1.0445780785136048e-06,5.088544784331893e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-82,2025-04-09T10:32:42,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.2154836654663086,1.5267177400901113e-06,7.0885799569062e-06,42.5,28.23779531490039,19.122615337371826,2.550774978266816e-06,1.6716680040001694e-06,1.1250097319123113e-06,5.347452714179297e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-83,2025-04-09T10:32:42,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20389080047607422,1.48001919544972e-06,7.26184524374004e-06,42.5,29.57622112212526,19.122615337371826,2.4382390909724768e-06,1.6711124479996606e-06,1.0745357349637124e-06,5.183887273935823e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-84,2025-04-09T10:32:42,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20893621444702148,1.495177607697089e-06,7.157556841972646e-06,42.5,29.1210510584119,19.122615337371826,2.474382188585064e-06,1.671390225999915e-06,1.0912084277206734e-06,5.236980842305639e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-85,2025-04-09T10:32:42,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.21067214012145996,1.503741853000907e-06,7.140609557126475e-06,42.5,28.86825409417382,19.122615337371826,2.495078411367198e-06,1.671390225999915e-06,1.1005091687466478e-06,5.266977806113774e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-86,2025-04-09T10:32:42,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20764970779418945,1.4852545401479553e-06,7.170203527732163e-06,42.5,29.35417518896877,19.122615337371826,2.45083471139273e-06,1.6700013360003776e-06,1.0813884459783712e-06,5.2022244933714245e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-87,2025-04-09T10:32:43,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20710253715515137,1.4869158629409666e-06,7.183382940003972e-06,42.5,29.344835414984992,19.122615337371826,2.4543220798174475e-06,1.6716680040001694e-06,1.082053327383417e-06,5.2080434112010475e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-88,2025-04-09T10:32:43,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20624399185180664,1.4849273199969422e-06,7.213524726894207e-06,42.5,29.421731857102316,19.122615337371826,2.4483465486102574e-06,1.6722235599998109e-06,1.080508269642164e-06,5.201078378252273e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-89,2025-04-09T10:32:43,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.24910330772399902,1.692676907199506e-06,6.797337517831582e-06,42.5,24.343246280049858,19.122615337371826,2.951121495829679e-06,1.6716680040001694e-06,1.3059486578197274e-06,5.928738157649576e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-90,2025-04-09T10:32:43,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.3202345371246338,2.2751952944043336e-06,7.124451435438727e-06,42.5,28.40688020472413,19.122615337371826,3.7826745046509703e-06,2.5055575599997743e-06,1.6808239912725773e-06,7.969056055923281e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-91,2025-04-09T10:32:44,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.31352925300598145,2.2418367249386786e-06,7.162445759756309e-06,42.5,29.05985134123799,19.122615337371826,3.7022933363914585e-06,2.508613118000838e-06,1.6413085063198625e-06,7.85221496071224e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-92,2025-04-09T10:32:44,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.320385217666626,2.5169901507764343e-06,7.864916122904762e-06,42.5,37.79682584314455,19.122615337371826,3.7895141376389303e-06,3.342224895999321e-06,1.6842231183033125e-06,8.815962151941577e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-93,2025-04-09T10:32:44,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.3150455951690674,2.2501761724823916e-06,7.144442550996797e-06,42.5,28.892370555604444,19.122615337371826,3.7240394287639176e-06,2.5055575600006416e-06,1.651827563368041e-06,7.881424552132654e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-94,2025-04-09T10:32:45,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.3170342445373535,2.2541667454719586e-06,7.112237924521077e-06,42.5,28.962157560138937,19.122615337371826,3.7440939082039636e-06,2.5083353399997163e-06,1.6429726094936307e-06,7.895401857697351e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-95,2025-04-09T10:32:45,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.31021761894226074,2.2267898086830295e-06,7.179031168403141e-06,42.5,29.35821703193806,19.122615337371826,3.663068181938606e-06,2.5083353399997163e-06,1.6281083941584005e-06,7.79951191609671e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-96,2025-04-09T10:32:45,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.21847844123840332,1.5452567135448034e-06,7.071267629298329e-06,42.5,27.709233947508,19.122615337371826,2.5952410366800204e-06,1.6708346700002735e-06,1.146311265689146e-06,5.412386972369399e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-97,2025-04-09T10:32:45,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.2015211582183838,1.4591576878554904e-06,7.242130798653653e-06,42.5,30.315112791151503,19.122615337371826,2.390727566348161e-06,1.6722235599998109e-06,1.0478670251972213e-06,5.1108181515452204e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-98,2025-04-09T10:32:46,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20671749114990234,1.4865951258812525e-06,7.195159727602931e-06,42.5,29.43680341988547,19.122615337371826,2.4510824018054793e-06,1.674168005999857e-06,1.0816695958296418e-06,5.20692000363491e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-99,2025-04-09T10:32:46,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20503568649291992,1.4757619511335306e-06,7.19536860307234e-06,42.5,29.352459729075104,19.122615337371826,2.434397074911306e-06,1.6600013279998924e-06,1.0745775275091839e-06,5.168975930420409e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
Run-100,2025-04-09T10:32:46,energy_emissions_colab,8bf2183a-5368-4d3f-9f3d-06ca7300ce6b,0.20822882652282715,1.491446041945705e-06,7.178734662128058e-06,42.5,29.269965593119334,19.122615337371826,2.463759647475369e-06,1.6733346719999612e-06,1.0868164111250609e-06,5.223910730600364e-06,United States,USA,south carolina,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.4.2,8,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,-79.9746,32.8608,50.9936408996582,machine,N
