segment_id,audio_duration,num_inferences,num_gt_events,num_detected,seg_precision,seg_recall,seg_f1,seg_accuracy,seg_balanced_accuracy,seg_error_rate,seg_deletion_rate,seg_insertion_rate,evt_precision,evt_recall,evt_f1,evt_error_rate,evt_deletion_rate,evt_insertion_rate,throughput,cpu_mean,ram_mean_mb
rumbler_electronic_sine_01_6.705_35.833_i0,40.0,80,1,0,,0.0,,0.18055555555555555,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876079273861526,691.5339108910887,3327.579807394802
two-tone_pneumatic_trapezoid_02_6.460_40.000_i0,40.0,80,1,9,1.0,0.7352941176470589,0.8474576271186441,0.775,0.8676470588235294,0.2647058823529412,0.2647058823529412,0.0,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.987623791999896,684.3373762376239,3362.5813931002476
yelp_electronic_trapezoid_07_6.813_40.000_i0,40.0,80,1,0,,0.0,,0.1625,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876214373641977,698.8599009900997,3343.1791943842823
two-tone_pneumatic_sine_14_9.350_40.000_i0,40.0,80,1,1,1.0,0.03225806451612903,0.0625,0.25,0.5161290322580645,0.967741935483871,0.967741935483871,0.0,0.0,0.0,0.0,1.9999999999999996,0.9999999999999998,0.9999999999999998,0.9876216657523188,676.6797029702967,3372.1683941831684
rumbler_electronic_triangle_11_7.085_33.799_i0,40.0,80,1,0,,0.0,,0.20588235294117646,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876192528951954,675.896287128713,3390.3140663675745
hi-lo_electronic_trapezoid_15_4.825_40.000_i0,40.0,80,1,0,,0.0,,0.1125,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876005757650028,714.4737623762372,3382.0685334158416
rumbler_electronic_sawtooth_06_4.617_40.000_i0,40.0,80,1,3,1.0,0.07042253521126761,0.13157894736842107,0.175,0.5352112676056338,0.9295774647887324,0.9295774647887324,0.0,0.0,0.0,0.0,3.999999999999999,0.9999999999999998,2.9999999999999996,0.9876168688482699,685.6579207920789,3401.0131690903463
two-tone_pneumatic_trapezoid_15_9.202_40.000_i0,40.0,80,1,4,1.0,0.06451612903225806,0.12121212121212122,0.275,0.532258064516129,0.9354838709677419,0.9354838709677419,0.0,0.0,0.0,0.0,4.999999999999999,0.9999999999999998,3.999999999999999,0.9876120505336254,668.9032178217825,3412.355681466584
rumbler_electronic_sawtooth_14_6.288_35.379_i0,40.0,80,1,0,,0.0,,0.16901408450704225,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876113284866793,692.7962871287135,3392.5291518409654
hi-lo_electronic_square_02_9.495_40.000_i0,40.0,80,1,0,,0.0,,0.225,0.5,1.0,1.0,0.0,,0.0,,0.9999999999999998,0.9999999999999998,0.0,0.9876228981928269,682.7836633663367,3425.183622756807
phaser_electronic_square_00_8.077_40.000_i0,40.0,80,1,2,1.0,0.484375,0.6526315789473685,0.5875,0.7421875,0.515625,0.515625,0.0,0.0,0.0,0.0,2.999999999999999,0.9999999999999998,1.9999999999999996,0.9876164475793662,681.9356435643558,3414.0122215346537
hi-lo_electronic_sine_06_7.028_40.000_i0,40.0,80,1,1,1.0,0.045454545454545456,0.08695652173913045,0.2125,0.5227272727272727,0.9545454545454546,0.9545454545454546,0.0,0.0,0.0,0.0,1.9999999999999996,0.9999999999999998,0.9999999999999998,0.9876232726244101,688.6433168316835,3424.294670482673
hi-lo_electronic_triangle_06_7.764_37.912_i0,40.0,80,1,3,1.0,0.04918032786885246,0.09375,0.23684210526315788,0.5245901639344263,0.9508196721311475,0.9508196721311475,0.0,0.0,0.0,0.0,3.999999999999999,0.9999999999999998,2.9999999999999996,0.9876240592102861,686.6702970297032,3434.779538598391
phaser_electronic_square_09_3.658_29.648_i0,40.0,80,1,1,1.0,0.03773584905660377,0.07272727272727272,0.15,0.5188679245283019,0.9622641509433962,0.9622641509433962,0.0,0.0,0.0,0.0,1.9999999999999996,0.9999999999999998,0.9999999999999998,0.9876092586453412,680.024752475247,3439.8125
piercer_electronic_triangle_02_7.449_40.000_i0,40.0,80,1,1,1.0,0.12121212121212122,0.21621621621621626,0.275,0.5606060606060606,0.8787878787878788,0.8787878787878788,0.0,0.0,0.0,0.0,1.9999999999999996,0.9999999999999998,0.9999999999999998,0.9876166928898007,674.3821782178213,3449.5152962561883
