segment_id,audio_duration,num_inferences,num_gt_events,num_detected,seg_precision,seg_recall,seg_f1,seg_accuracy,seg_balanced_accuracy,seg_error_rate,seg_deletion_rate,seg_insertion_rate,evt_precision,evt_recall,evt_f1,evt_error_rate,evt_deletion_rate,evt_insertion_rate,throughput,cpu_mean,ram_mean_mb
rumbler_electronic_sine_01_6.705_35.833_i0,40.0,130,1,17,0.8529411764705882,0.30526315789473685,0.4496124031007752,0.4409448818897638,0.5745065789473685,0.7473684210526317,0.6947368421052632,0.05263157894736842,0.0,0.0,0.0,17.999999999999996,0.9999999999999998,16.999999999999996,0.9803472293997532,60.67813267813266,1126.4450437653563
two-tone_pneumatic_trapezoid_02_6.460_40.000_i0,40.0,130,1,4,0.8650793650793651,0.990909090909091,0.9237288135593221,0.8615384615384616,0.5704545454545454,0.16363636363636364,0.00909090909090909,0.15454545454545454,0.0,0.0,0.0,4.999999999999999,0.9999999999999998,3.999999999999999,0.9803698304773155,60.74717444717444,1133.0896997850123
yelp_electronic_trapezoid_07_6.813_40.000_i0,40.0,130,1,23,0.9583333333333334,0.42201834862385323,0.5859872611464969,0.5,0.663390126692879,0.5963302752293578,0.5779816513761468,0.01834862385321101,0.0,0.0,0.0,23.999999999999996,0.9999999999999998,22.999999999999996,0.9803628335133133,61.53390663390663,1139.5238693949632
two-tone_pneumatic_sine_14_9.350_40.000_i0,40.0,130,1,26,0.8666666666666667,0.65,0.7428571428571429,0.6538461538461539,0.6583333333333333,0.44999999999999996,0.35,0.1,0.0,0.0,0.0,26.999999999999993,0.9999999999999998,25.999999999999993,0.9803682482996995,61.43218673218671,1145.8303516584767
rumbler_electronic_triangle_11_7.085_33.799_i0,40.0,130,1,13,0.9545454545454546,0.23863636363636365,0.38181818181818183,0.4380165289256198,0.6041666666666667,0.7727272727272727,0.7613636363636364,0.011363636363636364,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.9803604815350194,61.48820638820636,1150.0535837684274
hi-lo_electronic_trapezoid_15_4.825_40.000_i0,40.0,130,1,5,0.875,0.06086956521739131,0.11382113821138212,0.16153846153846155,0.4971014492753623,0.9478260869565217,0.9391304347826087,0.008695652173913044,0.0,0.0,0.0,5.999999999999999,0.9999999999999998,4.999999999999999,0.9803685818096944,61.079606879606885,1150.6561924140049
rumbler_electronic_sawtooth_06_4.617_40.000_i0,40.0,130,1,27,0.8793103448275862,0.4396551724137931,0.5862068965517242,0.4461538461538462,0.4698275862068966,0.6206896551724137,0.5603448275862069,0.0603448275862069,0.0,0.0,0.0,27.999999999999993,0.9999999999999998,26.999999999999993,0.9803694179878041,61.16584766584769,1158.9615325552825
two-tone_pneumatic_trapezoid_15_9.202_40.000_i0,40.0,130,1,21,0.8513513513513513,0.6237623762376238,0.7199999999999999,0.6230769230769231,0.6222260157050188,0.48514851485148514,0.37623762376237624,0.10891089108910891,0.0,0.0,0.0,21.999999999999996,0.9999999999999998,20.999999999999996,0.9803672271820858,61.62800982800983,1167.229969671376
rumbler_electronic_sawtooth_14_6.288_35.379_i0,40.0,130,1,15,0.8571428571428571,0.18947368421052632,0.31034482758620685,0.3798449612403101,0.5506191950464396,0.8421052631578947,0.8105263157894737,0.031578947368421054,0.0,0.0,0.0,15.999999999999996,0.9999999999999998,14.999999999999996,0.980374026888232,61.237837837837844,1171.564966600123
hi-lo_electronic_square_02_9.495_40.000_i0,40.0,130,1,21,0.7027027027027027,0.26,0.3795620437956205,0.34615384615384615,0.44666666666666666,0.85,0.74,0.11,0.0,0.0,0.0,21.999999999999996,0.9999999999999998,20.999999999999996,0.9803713422812096,61.139803439803444,1173.831714527027
phaser_electronic_square_00_8.077_40.000_i0,40.0,130,1,9,0.9405940594059405,0.9134615384615384,0.926829268292683,0.8846153846153846,0.8413461538461539,0.14423076923076922,0.08653846153846154,0.057692307692307696,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.9803612972993807,60.76830466830466,1180.2985545915233
hi-lo_electronic_sine_06_7.028_40.000_i0,40.0,130,1,28,0.8064516129032258,0.46296296296296297,0.5882352941176471,0.46153846153846156,0.45875420875420875,0.6481481481481481,0.5370370370370371,0.1111111111111111,0.0,0.0,0.0,28.999999999999993,0.9999999999999998,27.999999999999993,0.9803689894215193,61.75773955773959,1180.612964527027
hi-lo_electronic_triangle_06_7.764_37.912_i0,40.0,130,1,28,0.7162162162162162,0.5408163265306123,0.6162790697674418,0.484375,0.42040816326530617,0.673469387755102,0.45918367346938777,0.21428571428571427,0.0,0.0,0.0,28.999999999999993,0.9999999999999998,27.999999999999993,0.9803644590917634,61.55823095823096,1187.1530539772727
phaser_electronic_square_09_3.658_29.648_i0,40.0,130,1,9,0.7647058823529411,0.15294117647058825,0.25490196078431376,0.4015748031496063,0.5288515406162465,0.8941176470588235,0.8470588235294118,0.047058823529411764,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.980366273150962,61.36216216216219,1193.8761037315726
piercer_electronic_triangle_02_7.449_40.000_i0,40.0,130,1,20,0.9047619047619048,0.7169811320754716,0.8,0.7076923076923077,0.6918238993710691,0.3584905660377358,0.2830188679245283,0.07547169811320754,0.0,0.0,0.0,20.999999999999996,0.9999999999999998,19.999999999999996,0.9803717207745297,60.81277641277646,1200.16128877457
rumbler_electronic_trapezoid_16_9.586_40.000_i0,40.0,130,1,19,0.6304347826086957,0.29,0.3972602739726027,0.3230769230769231,0.3616666666666667,0.88,0.71,0.17,0.0,0.0,0.0,19.999999999999996,0.9999999999999998,18.999999999999996,0.9803621221713774,61.5078624078624,1200.44027372543
phaser_electronic_triangle_11_8.844_33.077_i0,40.0,130,1,15,0.8020833333333334,0.9746835443037974,0.88,0.8372093023255814,0.7973417721518987,0.2658227848101266,0.02531645569620253,0.24050632911392406,0.06666666666666667,1.0,0.125,13.999999999999996,0.0,13.999999999999996,0.9803654110759896,61.04643734643735,1202.4237945331695
two-tone_pneumatic_sine_05_3.397_40.000_i0,40.0,130,1,11,0.975,0.325,0.4875,0.36923076923076925,0.6125,0.6833333333333333,0.675,0.008333333333333333,0.0,0.0,0.0,11.999999999999998,0.9999999999999998,10.999999999999998,0.980366306597342,61.437592137592134,1208.433286624693
hi-lo_electronic_trapezoid_09_9.300_38.591_i0,40.0,130,1,7,0.09090909090909091,0.010526315789473684,0.018867924528301886,0.168,0.3385964912280702,1.094736842105263,0.9894736842105263,0.10526315789473684,0.0,0.0,0.0,7.999999999999998,0.9999999999999998,6.999999999999998,0.980368240516399,61.18476658476658,1214.7380125153563
phaser_electronic_sawtooth_03_9.628_40.000_i0,40.0,130,1,11,0.8636363636363636,0.9595959595959596,0.9090909090909092,0.8538461538461538,0.737862495927012,0.19191919191919193,0.04040404040404041,0.15151515151515152,0.09090909090909091,1.0,0.16666666666666669,9.999999999999998,0.0,9.999999999999998,0.9803660892168918,60.666584766584755,1215.0605612714987
rumbler_electronic_sawtooth_12_3.503_40.000_i0,40.0,130,1,12,0.9523809523809523,0.16806722689075632,0.2857142857142857,0.23076923076923078,0.5385790679908327,0.8403361344537815,0.8319327731092437,0.008403361344537815,0.0,0.0,0.0,12.999999999999998,0.9999999999999998,11.999999999999998,0.9803711642572241,61.41818181818182,1222.5464047143735
wail_electronic_square_05_4.691_34.735_i0,40.0,130,1,9,1.0,0.22448979591836735,0.36666666666666664,0.3274336283185841,0.6122448979591837,0.7755102040816326,0.7755102040816326,0.0,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.9803601158586943,61.18427518427519,1228.8587895423832
phaser_electronic_trapezoid_08_7.972_36.142_i0,40.0,130,1,8,0.8317757009345794,0.967391304347826,0.8944723618090453,0.8220338983050848,0.6375418060200668,0.2282608695652174,0.03260869565217391,0.1956521739130435,0.0,0.0,0.0,8.999999999999998,0.9999999999999998,7.999999999999998,0.9803703038547938,60.76904176904181,1233.2478597205159
yelp_electronic_square_01_6.873_35.365_i0,40.0,130,1,13,0.780952380952381,0.8817204301075269,0.8282828282828283,0.7322834645669292,0.6026249209361164,0.3655913978494624,0.11827956989247312,0.24731182795698925,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.980368066167704,61.01351351351353,1241.9390644195332
wail_electronic_triangle_12_3.723_34.230_i0,40.0,130,1,17,0.8,0.24242424242424243,0.372093023255814,0.3467741935483871,0.5012121212121212,0.8181818181818181,0.7575757575757576,0.06060606060606061,0.0,0.0,0.0,17.999999999999996,0.9999999999999998,16.999999999999996,0.9803612208926552,61.29336609336609,1240.2733223280097
hi-lo_electronic_sawtooth_19_9.960_40.000_i0,40.0,130,1,10,0.6,0.09183673469387756,0.1592920353982301,0.2692307692307692,0.45216836734693877,0.9693877551020408,0.9081632653061225,0.061224489795918366,0.0,0.0,0.0,10.999999999999998,0.9999999999999998,9.999999999999998,0.9803640145521575,61.33439803439798,1244.2206311425061
hi-lo_electronic_trapezoid_02_6.553_40.000_i0,40.0,130,1,9,0.7272727272727273,0.07339449541284404,0.13333333333333333,0.2,0.46526867627785057,0.9541284403669725,0.926605504587156,0.027522935779816515,0.0,0.0,0.0,9.999999999999998,0.9999999999999998,8.999999999999998,0.9803685275055798,61.03292383292382,1244.2402487714987
piercer_electronic_triangle_01_9.123_40.000_i0,40.0,130,1,14,0.8352941176470589,0.7029702970297029,0.7634408602150539,0.6615384615384615,0.610105838170024,0.43564356435643564,0.297029702970297,0.13861386138613863,0.0,0.0,0.0,14.999999999999996,0.9999999999999998,13.999999999999996,0.9803716540950229,60.888943488943475,1251.7424178439803
hi-lo_electronic_square_02_6.656_28.339_i0,40.0,130,1,25,0.5,0.30985915492957744,0.38260869565217387,0.4409448818897638,0.45850100603621724,1.0,0.6901408450704225,0.30985915492957744,0.0,0.0,0.0,25.999999999999993,0.9999999999999998,24.999999999999993,0.9803736155700401,61.335380835380825,1252.51449247543
hi-lo_electronic_trapezoid_18_4.719_40.000_i0,40.0,130,1,25,0.9767441860465116,0.3652173913043478,0.5316455696202531,0.4307692307692308,0.6492753623188405,0.6434782608695652,0.6347826086956522,0.008695652173913044,0.0,0.0,0.0,25.999999999999993,0.9999999999999998,24.999999999999993,0.9803704846910973,61.36560196560198,1258.586695715602
phaser_electronic_sawtooth_11_9.612_37.016_i0,40.0,130,1,13,0.7931034482758621,0.7752808988764045,0.7840909090909092,0.7054263565891473,0.6626404494382023,0.42696629213483145,0.2247191011235955,0.20224719101123595,0.0,0.0,0.0,13.999999999999996,0.9999999999999998,12.999999999999996,0.9803647853893633,60.89828009828007,1265.0883177211301
wail_electronic_sawtooth_07_7.195_40.000_i0,40.0,130,1,16,0.8857142857142857,0.8691588785046729,0.8773584905660377,0.8,0.6737098740349452,0.24299065420560745,0.1308411214953271,0.11214953271028037,0.0,0.0,0.0,16.999999999999996,0.9999999999999998,15.999999999999996,0.9803665643222383,60.96093366093369,1273.3548544993857
rumbler_electronic_sine_17_6.225_32.623_i0,40.0,130,1,23,0.7142857142857143,0.3488372093023256,0.46875,0.45161290322580644,0.5165238678090576,0.7906976744186047,0.6511627906976745,0.13953488372093023,0.0,0.0,0.0,23.999999999999996,0.9999999999999998,22.999999999999996,0.9803675676830599,61.34520884520888,1273.6513263974202
